,components
1999-06-10 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'LCOS', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN']"
1999-05-28 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE']"
1999-05-25 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC']"
1999-05-05 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR']"
1999-03-18 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP']"
1999-03-10 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA']"
1999-01-13 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC']"
1998-12-30 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'NLI', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW']"
1998-12-21 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APOL', 'APCC', 'SXCL', 'Q', 'RXSD', 'TECD', 'STEI', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'DURA', 'OHP', 'WCLX', 'PAIR']"
1998-09-16 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APOL', 'APCC', 'SXCL', 'Q', 'RXSD', 'TECD', 'STEI', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'DURA', 'OHP', 'WCLX', 'PAIR', 'MCIC']"
1998-09-15 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APOL', 'APCC', 'SXCL', 'Q', 'RXSD', 'TECD', 'STEI', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'DURA', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT']"
1998-08-28 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APOL', 'APCC', 'SXCL', 'RXSD', 'TECD', 'STEI', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'DURA', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI']"
1998-08-27 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APOL', 'APCC', 'SXCL', 'RXSD', 'TECD', 'STEI', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'DURA', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG']"
1998-02-11 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APOL', 'APCC', 'SXCL', 'TECD', 'STEI', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND', 'JWN', 'FORE', 'MKC', 'JCOR', 'NSCP', 'TCOMA', 'HBOC', 'AW', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'DURA', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM']"
1998-01-07 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'SPOT', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APCC', 'SXCL', 'STEI', 'MU', 'ADSK', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'ASND', 'JWN', 'FORE', 'MKC', 'NSCP', 'TCOMA', 'HBOC', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM', 'CRUS', 'ASCL', 'PETM', 'BOST', 'EDCI', 'KMAG', 'INTU', 'PAGE', 'IDXX', 'RPM', 'OSI']"
1997-10-15 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APCC', 'SXCL', 'STEI', 'MU', 'ADSK', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'ASND', 'JWN', 'FORE', 'MKC', 'NSCP', 'TCOMA', 'HBOC', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM', 'CRUS', 'ASCL', 'PETM', 'BOST', 'EDCI', 'KMAG', 'INTU', 'PAGE', 'IDXX', 'RPM', 'OSI', 'TSN']"
1997-08-13 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'SSCCQ', 'NXTL', 'PSFT', 'CPWR', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APCC', 'SXCL', 'MU', 'ADSK', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'ASND', 'JWN', 'FORE', 'MKC', 'NSCP', 'TCOMA', 'HBOC', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM', 'CRUS', 'ASCL', 'PETM', 'BOST', 'EDCI', 'KMAG', 'INTU', 'PAGE', 'IDXX', 'RPM', 'OSI', 'TSN', 'FORT']"
1997-07-24 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'NXTL', 'PSFT', 'CPWR', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APCC', 'SXCL', 'MU', 'ADSK', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'ASND', 'JWN', 'FORE', 'MKC', 'NSCP', 'TCOMA', 'HBOC', 'GNCI', 'OFIS', 'SY', 'ADTN', 'PHYC', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM', 'CRUS', 'ASCL', 'PETM', 'BOST', 'EDCI', 'KMAG', 'INTU', 'PAGE', 'IDXX', 'RPM', 'OSI', 'TSN', 'FORT', 'SYK']"
1997-07-01 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'NXTL', 'PSFT', 'CPWR', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'NOVL', 'PTC', 'COMS', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APCC', 'SXCL', 'MU', 'ADSK', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'ASND', 'JWN', 'FORE', 'MKC', 'NSCP', 'TCOMA', 'HBOC', 'GNCI', 'SY', 'ADTN', 'PHYC', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM', 'CRUS', 'ASCL', 'PETM', 'BOST', 'EDCI', 'KMAG', 'INTU', 'PAGE', 'IDXX', 'RPM', 'OSI', 'TSN', 'FORT', 'SYK', 'CSCC']"
1997-06-12 00:00:00,"['ADBE', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CHIR', 'MOLX', 'NXTL', 'PSFT', 'CPWR', 'ADCT', 'BGEN', 'ATML', 'CMCSK', 'CE', 'WCOM', 'NOVL', 'PTC', 'COMS', 'BMC', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'APCC', 'SXCL', 'MU', 'ADSK', 'EFII', 'ANDW', 'FAST', 'FHCC', 'CBRL', 'WOR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'ASND', 'JWN', 'FORE', 'MKC', 'NSCP', 'TCOMA', 'HBOC', 'GNCI', 'SY', 'ADTN', 'PHYC', 'OHP', 'WCLX', 'PAIR', 'MCIC', 'IT', 'DIGI', 'VKNG', 'AM', 'CRUS', 'ASCL', 'PETM', 'BOST', 'EDCI', 'KMAG', 'INTU', 'PAGE', 'IDXX', 'RPM', 'OSI', 'TSN', 'FORT', 'SYK', 'CSCC', 'RWIN', 'USRX']"
